index,store_ID,day_of_week,date,nb_customers_on_day,open,promotion,state_holiday,school_holiday,sales predictions
451318,318,2,8/6/2014,629,1,1,0,1,6656.48
669608,952,2,2/19/2014,481,1,1,0,0,6256.86
33842,1086,5,12/21/2013,1027,1,0,0,0,8632.38
157186,491,1,7/28/2015,616,1,1,0,0,6823.77
109185,245,1,8/13/2013,1054,1,1,0,1,10701.64
287103,799,1,11/19/2013,942,1,1,0,0,10441.89
638964,728,6,11/2/2014,0,0,0,0,0,0
434035,880,1,9/3/2013,716,1,0,0,1,5876.23
348271,178,0,9/9/2013,1277,1,1,0,0,14731.45
164709,1049,1,6/25/2013,495,1,0,0,0,5748.88
243229,328,6,3/23/2014,0,0,0,0,0,0
258463,488,6,7/6/2014,0,0,0,0,0,0
190038,870,2,5/7/2014,950,1,1,0,0,7827.12
438393,840,3,5/1/2014,0,0,1,1,0,0
544382,782,5,5/30/2015,543,1,0,0,0,5265.87
662802,588,6,2/2/2014,0,0,0,0,0,0
384667,291,1,12/17/2013,1465,1,1,0,0,12870.27
312639,802,4,3/13/2015,509,1,0,0,0,6554.49
454015,852,6,6/8/2014,0,0,0,0,0,0
588097,700,1,2/5/2013,395,1,1,0,0,3005.07
368831,388,5,2/1/2014,821,1,0,0,0,7380.31
590391,323,4,8/29/2014,578,1,0,0,1,5544.09
13046,490,1,3/25/2014,952,1,0,0,0,6983.1
517257,825,3,3/21/2013,505,1,1,0,0,4320.52
698694,120,4,5/2/2014,916,1,1,0,0,9601.13
350609,740,3,5/28/2015,460,1,0,0,0,5449.05
128817,987,0,4/29/2013,1152,1,1,0,0,11329.65
419330,693,1,4/1/2014,542,1,1,0,0,7270.92
99749,749,6,5/26/2013,0,0,0,0,0,0
336305,237,2,6/3/2015,651,1,1,0,0,5968.41
634318,125,3,8/22/2013,1429,1,0,0,0,9850.21
397539,161,4,1/31/2014,844,1,0,0,0,7003.52
435591,413,2,2/13/2013,858,1,0,0,1,6640.01
599151,142,6,1/6/2013,0,0,0,0,0,0
467056,211,6,4/26/2015,0,0,0,0,0,0
661036,236,3,2/6/2014,891,1,1,0,1,7949.67
670606,149,0,4/7/2014,458,1,0,0,0,4646.19
455919,848,3,10/23/2014,817,1,1,0,0,7652.39
508973,588,2,4/30/2014,804,1,1,0,1,8486.57
402580,1054,3,9/26/2013,568,1,1,0,0,5632.2
409322,383,3,10/9/2014,2306,1,1,0,0,18659.3
100098,259,4,10/3/2014,3127,1,1,1,0,17044.06
16854,184,4,1/31/2014,609,1,0,0,0,6033.51
529442,146,1,2/19/2013,620,1,1,0,0,7047.66
383225,592,1,11/5/2013,644,1,1,0,0,5783.49
341582,484,0,4/14/2014,786,1,1,0,0,8982.28
492065,494,2,2/27/2013,971,1,0,0,0,6266.07
314456,897,5,8/31/2013,403,1,0,0,0,3418.34
694722,80,0,10/27/2014,488,1,0,0,1,5605.03
181083,245,1,1/14/2014,936,1,0,0,0,6755.1
386104,423,2,2/4/2015,1642,1,1,0,1,10127.12
155927,800,1,5/6/2014,548,1,1,0,0,6254.97
376271,531,3,7/2/2015,609,1,1,0,0,5617.04
675646,543,6,4/7/2013,0,0,0,0,0,0
502709,321,3,4/17/2014,803,1,1,0,0,8045.84
605148,515,0,5/25/2015,0,0,0,1,0,0
63519,169,6,5/12/2013,0,0,0,0,0,0
586034,52,1,7/30/2013,619,1,1,0,0,6528.09
18394,836,6,2/9/2014,0,0,0,0,0,0
614694,1048,0,3/17/2014,711,1,1,0,0,10028.44
535642,577,3,5/15/2014,566,1,0,0,0,4458.2
444225,1099,6,11/24/2013,0,0,0,0,0,0
460469,86,3,3/13/2014,546,1,0,0,0,4107.63
94488,1096,6,9/28/2014,0,0,0,0,0,0
476718,817,0,6/16/2014,3722,1,1,0,0,28091.65
230200,578,6,2/10/2013,443,1,0,0,0,4300.51
495503,123,6,8/24/2014,0,0,0,0,0,0
542287,760,0,4/8/2013,1291,1,1,0,0,9283.3
679336,710,0,5/11/2015,302,1,0,0,0,3329.28
219429,21,6,1/27/2013,0,0,0,0,0,0
661894,679,4,12/5/2014,1350,1,1,0,0,13165.8
680186,15,3,4/11/2013,618,1,1,0,0,6360.94
635796,466,4,8/22/2014,973,1,1,0,0,9007.32
69100,40,3,12/12/2013,855,1,0,0,0,7217.08
400119,348,4,7/10/2015,737,1,0,0,0,7340.2
203550,347,1,3/18/2014,356,1,1,0,0,4655.47
308928,680,0,10/7/2013,809,1,1,0,1,6280.41
581148,356,1,4/15/2014,518,1,1,0,1,6960.31
87255,696,6,11/16/2014,0,0,0,0,0,0
311891,240,1,7/2/2013,483,1,1,0,1,5507.42
202229,199,1,4/28/2015,692,1,1,0,0,8960.45
3286,284,3,11/21/2013,415,1,1,0,0,4968.76
638689,706,4,6/12/2015,480,1,0,0,0,4732.48
83506,315,1,2/26/2013,379,1,0,0,0,3255.99
166301,530,5,11/1/2014,662,1,0,0,0,6372.22
32768,712,6,5/11/2014,0,0,0,0,0,0
532239,1035,6,4/14/2013,0,0,0,0,0,0
464265,333,1,6/3/2014,1574,1,1,0,0,13083.36
417839,1098,2,7/24/2013,631,1,0,0,1,4507.1
457976,1023,4,6/6/2014,625,1,1,0,0,6305.19
664903,106,5,8/17/2013,550,1,0,0,0,5460.2
617927,956,1,8/20/2013,416,1,0,0,1,3281.16
385171,854,1,7/2/2013,569,1,1,0,0,6067.88
489755,441,1,6/2/2015,830,1,1,0,0,8808.43
91287,1114,4,12/13/2013,3627,1,0,0,0,24570.5
119190,1068,2,12/4/2013,309,1,1,0,0,4721.485333333333
570599,1102,0,5/5/2014,886,1,1,0,0,9277.7
670201,75,3,6/4/2015,600,1,1,0,0,5897.39
498259,461,3,12/18/2014,594,1,1,0,0,8504.4
248255,225,2,7/1/2015,571,1,1,0,0,5523.51
16123,489,0,1/14/2013,541,1,0,0,0,5041.65
262992,181,6,10/13/2013,0,0,0,0,0,0
501195,435,6,5/31/2015,0,0,0,0,0,0
281185,1114,1,6/25/2013,2882,1,0,0,1,17392.1
1597,469,5,2/22/2014,1658,1,0,0,0,12054.93
478199,91,1,1/21/2014,788,1,1,0,0,8283.03
613764,423,5,7/25/2015,1763,1,0,0,0,9136.41
309117,358,2,3/12/2014,957,1,0,0,0,7861.33
473860,101,3,7/10/2014,709,1,0,0,0,6295.49
123776,986,4,11/7/2014,744,1,1,0,0,5874.81
425757,112,0,6/2/2014,941,1,1,0,0,10524.39
314663,296,2,6/11/2014,702,1,0,0,0,5730.99
280881,346,6,11/9/2014,0,0,0,0,0,0
24669,99,3,2/12/2015,446,1,0,0,0,4462.39
265951,715,3,10/17/2013,618,1,0,0,0,5429.96
701308,1096,3,5/15/2014,566,1,0,0,0,4454.91
564607,519,6,8/10/2014,0,0,0,0,0,0
515415,114,3,3/21/2013,612,1,1,0,0,5875.19
600947,815,4,8/30/2013,996,1,1,0,1,10311.69
3509,121,1,10/8/2013,623,1,1,0,0,6284.98
450745,799,1,6/23/2015,751,1,0,0,0,7866.96
164225,627,6,6/22/2014,0,0,0,0,0,0
543172,535,0,6/1/2015,1323,1,1,0,0,13511.98
85497,71,3,9/25/2014,583,1,0,0,0,5313.8
73074,554,3,2/13/2014,531,1,0,0,0,3728.705
20331,672,6,12/28/2014,0,0,0,0,0,0
621111,816,6,7/26/2015,0,0,0,0,0,0
598400,159,0,5/19/2014,911,1,1,0,0,12049.56
107079,827,2,1/2/2013,1654,1,0,0,1,12722.15
617815,909,0,2/16/2015,1322,1,1,0,1,14840.96
286706,840,3,8/28/2014,1047,1,0,0,1,6637.65
271655,999,2,1/16/2013,508,1,0,0,0,5943.63
705164,374,2,2/11/2015,768,1,0,0,0,5999.02
630254,157,6,4/13/2014,0,0,0,0,0,0
699886,960,2,1/30/2013,435,1,0,0,0,4838.01
524484,882,2,3/12/2014,716,1,0,0,0,5398.83
45856,1003,3,7/31/2014,811,1,1,0,1,8016.58
100254,1023,2,2/11/2015,491,1,0,0,1,4403.07
472995,744,6,1/18/2015,0,0,0,0,0,0
34577,813,3,5/1/2014,0,0,1,1,0,0
281849,499,3,7/25/2013,582,1,0,0,1,4035.32
329077,346,1,1/22/2013,646,1,1,0,0,7482.93
358773,627,2,5/27/2015,571,1,0,0,0,5164.87
147996,21,5,3/28/2015,542,1,0,0,0,5058.82
387249,618,0,3/2/2015,660,1,1,0,0,8870.76
440900,1004,2,6/11/2014,343,1,0,0,1,3556.95
93875,1070,6,2/3/2013,0,0,0,0,0,0
527689,1077,5,3/16/2013,358,1,0,0,0,3189.7266666666665
493104,224,3,6/11/2015,428,1,0,0,0,5322.75
625018,359,2,2/27/2013,485,1,0,0,0,4992.626666666666
201473,520,3,1/22/2015,331,1,0,0,0,2714.38
498489,787,2,6/17/2015,1137,1,1,0,0,10427.13
239218,1073,2,2/4/2015,972,1,1,0,0,8097.76
409159,85,3,7/10/2014,860,1,0,0,1,6817.49
178141,236,6,4/12/2015,0,0,0,0,0,0
275519,552,6,4/26/2015,0,0,0,0,0,0
134890,1090,4,7/25/2014,682,1,0,0,1,5554.76
40107,484,6,12/14/2014,0,0,0,0,0,0
557452,453,0,4/27/2015,935,1,1,0,0,8926.95
68224,1091,4,5/16/2014,629,1,0,0,0,6364.57
328120,545,3,2/7/2013,1155,1,1,0,0,11585.53
609991,901,4,6/12/2015,544,1,0,0,0,5208.39
7055,227,5,7/20/2013,457,1,0,0,0,4695.599
75761,203,5,7/18/2015,702,1,0,0,0,5762.61
442575,777,3,12/5/2013,470,1,1,0,0,5282.39
46209,519,2,8/21/2013,457,1,0,0,0,3987.59
344195,726,6,3/10/2013,0,0,0,0,0,0
501949,237,3,6/11/2015,622,1,0,0,0,4815.74
103961,714,0,6/15/2015,430,1,1,0,0,6154.67
300575,1032,4,4/10/2015,973,1,0,0,0,8477.7975
272353,661,6,3/17/2013,0,0,0,0,0,0
645342,586,2,3/19/2014,2344,1,1,0,0,16184.65
528274,336,6,5/10/2015,0,0,0,0,0,0
433055,1031,2,3/19/2014,472,1,1,0,0,5699.57
482927,234,1,4/9/2013,1150,1,1,0,0,13633.28
17294,699,0,8/25/2014,786,1,0,0,1,6526.506666666666
54118,590,4,1/17/2014,356,1,0,0,0,4020.19
31915,700,3,7/18/2013,685,1,1,0,1,5940.6
395571,997,3,4/9/2015,334,1,0,0,1,3602.86
423689,679,3,5/21/2015,1071,1,1,0,0,10352.55
74755,985,4,11/7/2014,821,1,1,0,0,9178.26
231978,240,6,3/23/2014,0,0,0,0,0,0
192243,442,5,1/18/2014,538,1,0,0,0,4994.465
371152,45,2,2/19/2014,374,1,1,0,0,5446.19
255370,333,6,5/11/2014,0,0,0,0,0,0
152547,11,1,7/1/2014,1235,1,1,0,0,9445.19
53533,1100,5,12/21/2013,701,1,0,0,0,6488.43
657013,347,1,5/28/2013,292,1,1,0,1,3834.37
622124,707,2,3/11/2015,856,1,0,0,0,7233.2
123619,83,5,1/3/2015,240,1,0,0,0,2389.11
303257,805,3,12/5/2013,649,1,1,0,0,8740.88
226856,1033,5,2/9/2013,976,1,0,0,0,10172.505500000001
594157,952,2,6/26/2013,453,1,0,0,0,4976.24
710885,466,1,8/13/2013,839,1,1,0,1,9024.21
25323,840,4,5/17/2013,1144,1,1,0,0,8068.37
420031,479,4,7/12/2013,1420,1,0,0,0,10716.39
641548,479,1,7/9/2013,1488,1,0,0,0,10325.28
253632,370,4,5/17/2013,798,1,1,0,0,9943.1
374869,740,4,6/26/2015,500,1,0,0,0,6414.16
664819,661,0,6/16/2014,684,1,1,0,0,8521.8
646077,431,2,3/18/2015,1008,1,1,0,0,8953.64
2526,829,3,12/11/2014,726,1,0,0,0,6712.38
696315,254,3,10/23/2014,334,1,1,0,1,3796.98
442512,281,4,3/27/2015,554,1,0,0,0,5403.26
188364,744,6,3/29/2015,0,0,0,0,0,0
612441,117,6,7/5/2015,0,0,0,0,0,0
604925,762,4,9/13/2013,374,1,1,0,0,3705.88
372417,643,4,9/20/2013,909,1,0,0,0,6924.45
573948,245,4,7/4/2014,1048,1,1,0,0,8835.8
534862,1086,4,3/22/2013,1192,1,1,0,0,12143.06
532978,79,0,7/14/2014,707,1,1,0,0,8744.05
614397,403,5,4/12/2014,487,1,0,0,0,4621.42
574334,16,4,1/23/2015,751,1,0,0,0,7046.9
478629,760,3,1/15/2015,996,1,1,0,0,8204.84
313217,692,5,5/17/2014,458,1,0,0,0,3955.36
35429,826,2,7/17/2013,808,1,1,0,0,8860.066666666666
286994,1055,5,5/4/2013,922,1,0,0,0,7253.83
229558,1107,4,2/1/2013,634,1,0,0,0,5577.93
159667,108,4,2/21/2014,859,1,1,0,0,10820.74
428388,573,5,3/30/2013,373,1,0,0,0,3129.27
224103,567,3,4/17/2014,887,1,1,0,1,8335.52
510513,83,1,9/10/2013,373,1,1,0,0,4270.41
171633,54,1,2/3/2015,649,1,1,0,1,7355.13
56342,500,2,2/13/2013,261,1,0,0,1,2546.25
1603,655,2,4/29/2015,905,1,1,0,0,8483.07
68671,864,0,4/6/2015,0,0,0,1,1,0
366138,506,2,10/23/2013,931,1,1,0,1,8213.92
639624,175,2,7/29/2015,633,1,1,0,1,6166.413333333333
510109,283,0,7/13/2015,908,1,1,0,0,9533.05
704754,673,6,5/31/2015,0,0,0,0,0,0
512876,185,0,7/20/2015,459,1,0,0,1,5195.31
455539,959,0,1/26/2015,954,1,1,0,0,10284.75
338323,362,6,6/16/2013,0,0,0,0,0,0
599143,174,3,9/19/2013,409,1,0,0,0,4704.52
408838,131,2,1/1/2014,0,0,0,1,1,0
377076,531,1,4/23/2013,592,1,1,0,0,6003.288571428573
452892,822,6,6/14/2015,0,0,0,0,0,0
243997,106,5,5/23/2015,610,1,0,0,0,6375.5
399588,705,1,12/30/2014,1165,1,0,0,1,11075.62
88453,772,3,11/14/2013,434,1,0,0,0,3071.78
61289,884,1,3/26/2013,519,1,1,0,1,5526.58
60248,344,2,7/16/2014,1207,1,1,0,1,9720.63
540230,40,3,9/26/2013,688,1,1,0,0,5499.4
504392,1094,5,6/1/2013,459,1,0,0,0,5578.6291666666675
267062,10,4,11/7/2014,630,1,1,0,1,5838.8
2024,709,1,6/11/2013,1381,1,0,0,0,9527.1
289628,219,0,12/22/2014,557,1,0,0,1,5212.42
227650,356,3,4/17/2014,604,1,1,0,1,6981
230827,324,5,4/4/2015,495,1,0,0,0,4560.58
313072,799,4,2/15/2013,761,1,0,0,0,7800.73
115099,871,0,7/28/2014,589,1,1,0,1,7542.22
256621,24,3,4/17/2014,1001,1,1,0,1,10260.1
456601,316,3,2/27/2014,807,1,0,0,0,7605.35
698896,902,2,2/4/2015,620,1,1,0,0,4803.62
644863,731,0,7/27/2015,882,1,1,0,1,9663.94
620998,959,4,5/30/2014,966,1,0,0,1,8218.13
109102,259,2,4/1/2015,2613,1,1,0,1,13596.57
593458,628,3,1/10/2013,801,1,1,0,0,6675.333333333332
168754,185,3,4/2/2015,929,1,1,0,1,8688.6
135285,296,5,2/22/2014,459,1,0,0,0,4286.51
554038,585,1,4/29/2014,1022,1,1,0,1,9495.08
48718,269,0,2/23/2015,982,1,0,0,0,6893.82
134846,459,3,7/9/2015,1086,1,0,0,0,7902.3
495774,784,1,1/6/2015,879,1,1,0,1,8520.15
149668,909,2,2/11/2015,865,1,0,0,0,8248.53
349315,201,2,6/24/2015,333,1,0,0,0,3636.52
415833,361,2,8/13/2014,458,1,0,0,1,3931.34
93162,932,6,12/8/2013,0,0,0,0,0,0
224328,847,0,5/13/2013,1118,1,1,0,0,9244.21
811,773,2,7/31/2013,997,1,1,0,1,9182.86
92183,1013,0,2/2/2015,564,1,1,0,0,6902.01
700013,986,4,7/24/2015,512,1,0,0,1,4172.42
412438,360,6,3/29/2015,0,0,0,0,0,0
498785,951,6,1/6/2013,0,0,0,0,0,0
492661,690,5,2/28/2015,739,1,0,0,0,6679.905
226927,555,6,7/14/2013,0,0,0,0,0,0
169685,340,3,3/20/2014,700,1,1,0,0,6336.72
479840,894,5,10/26/2013,925,1,0,0,0,8066.83
283032,163,3,5/15/2014,825,1,0,0,0,6828.74
181525,873,2,12/4/2013,592,1,1,0,0,7298.6
433160,718,5,11/8/2014,708,1,0,0,0,6789.63
326916,641,6,7/12/2015,0,0,0,0,0,0
555170,1033,4,11/21/2014,1231,1,0,0,0,11874.16
274822,1106,4,3/6/2015,627,1,1,0,0,5697.51
507063,494,0,10/20/2014,1154,1,1,0,1,10013.266666666666
71083,809,1,8/19/2014,894,1,1,0,1,10673.7
561922,510,3,6/19/2014,0,0,1,1,0,0
423561,84,3,2/12/2015,1161,1,0,0,0,9491.87
618190,739,2,10/9/2013,741,1,1,0,0,9778.34
632255,249,2,4/3/2013,439,1,0,0,1,4016.55
399736,69,3,1/1/2015,0,0,0,1,1,0
551938,986,6,8/10/2014,0,0,0,0,0,0
434941,802,5,12/20/2014,626,1,0,0,0,6648.38
118905,434,0,2/4/2013,685,1,1,0,0,8330.59
350475,448,2,5/14/2014,683,1,0,0,0,7155.58
235091,246,5,1/26/2013,784,1,0,0,0,6420.29
117215,390,5,3/28/2015,1075,1,0,0,0,10369.32
84418,21,0,5/18/2015,564,1,1,0,0,6053.15
27115,230,5,8/24/2013,810,1,0,0,0,6307.48
226203,404,4,6/19/2015,646,1,1,0,0,5646.93
473981,436,2,3/12/2014,545,1,0,0,0,4673.835666666667
341720,1040,6,6/7/2015,0,0,0,0,0,0
23426,996,6,6/29/2014,0,0,0,0,0,0
227841,499,5,1/4/2014,786,1,0,0,0,5391.75
332974,344,5,7/27/2013,759,1,0,0,0,7004.8
285479,1029,0,11/17/2014,1009,1,0,0,0,6846.73
222687,213,6,9/1/2013,0,0,0,0,0,0
643490,1024,1,10/8/2013,709,1,1,0,1,6550.46
523720,40,3,5/9/2013,0,0,0,1,0,0
688654,385,0,2/18/2013,837,1,1,0,0,11058.04
421116,345,6,5/3/2015,0,0,0,0,0,0
346951,674,6,7/14/2013,0,0,0,0,0,0
109573,38,1,6/24/2014,372,1,0,0,0,3712.37
260793,900,6,2/17/2013,0,0,0,0,0,0
278756,551,4,6/19/2015,931,1,1,0,0,6040.85
358485,679,4,2/13/2015,1118,1,0,0,0,9925.74
53335,609,1,1/21/2014,521,1,1,0,0,5327.95
20150,664,0,11/3/2014,875,1,1,0,0,8163.32
453659,936,5,5/25/2013,898,1,0,0,0,7488.73
171826,603,3,11/28/2013,807,1,0,0,0,5755.61
495624,32,1,4/30/2013,733,1,1,0,0,7823.88
266557,300,3,3/7/2013,807,1,1,0,0,6954.33
338636,487,0,1/13/2014,593,1,0,0,0,5314.33
93169,1111,1,3/25/2014,508,1,0,0,0,5339.99
532656,17,6,7/26/2015,0,0,0,0,0,0
589376,68,6,6/22/2014,0,0,0,0,0,0
387530,264,5,12/28/2013,1015,1,0,0,0,10105.92
151420,925,3,10/30/2014,1142,1,0,0,1,5332.58
165967,674,4,1/18/2013,974,1,0,0,0,7315.3
405943,846,0,8/12/2013,1049,1,1,0,1,12410.31
171969,516,5,11/16/2013,603,1,0,0,0,5974.92
232105,914,3,3/21/2013,1382,1,1,0,0,12506.58
464911,1106,6,9/28/2014,0,0,0,0,0,0
551376,716,1,6/18/2013,383,1,1,0,0,5333.64
88998,964,6,5/12/2013,0,0,0,0,0,0
138713,966,0,6/22/2015,563,1,0,0,0,4205.01
629550,836,4,5/31/2013,834,1,1,0,0,7080.71
33668,455,5,7/20/2013,479,1,0,0,0,6326.365333333333
171887,1078,3,5/23/2013,399,1,0,0,1,4430.56
483976,746,3,11/6/2014,603,1,1,0,0,7127.92
218723,695,1,4/29/2014,671,1,1,0,0,7319.52
331662,892,4,1/24/2014,868,1,1,0,0,8638.41
89694,1101,2,6/26/2013,798,1,0,0,1,7261.25
45954,100,5,6/14/2014,778,1,0,0,0,8158.15
444135,918,6,9/7/2014,0,0,0,0,0,0
288603,561,1,10/22/2013,687,1,1,0,1,6878.78
383827,696,1,1/15/2013,834,1,0,0,0,6200.218666666667
579577,533,2,3/13/2013,708,1,0,0,0,6407.4
438606,98,0,5/20/2013,0,0,0,1,0,0
378845,161,0,2/4/2013,1016,1,1,0,0,9867.56
597873,922,6,3/15/2015,0,0,0,0,0,0
245802,779,3,4/23/2015,614,1,0,0,0,5524.89
664595,1100,5,6/14/2014,438,1,0,0,0,3353.59
385391,917,1,2/5/2013,850,1,1,0,0,8376.53
293749,479,2,4/8/2015,1359,1,0,0,0,10361.48
333124,648,4,2/22/2013,664,1,1,0,0,7246.25
158897,590,1,6/9/2015,311,1,0,0,0,3415.4
709980,913,4,4/19/2013,1094,1,0,0,0,8005.91
52290,1030,2,3/4/2015,338,1,1,0,0,4005.54
524745,962,2,10/30/2013,751,1,0,0,1,5162.66
375626,393,6,3/3/2013,0,0,0,0,0,0
411931,111,5,6/13/2015,623,1,0,0,0,6337.34
304485,898,0,2/11/2013,723,1,0,0,0,5716.79
621359,277,4,1/24/2014,572,1,1,0,0,7169.4
489074,122,6,7/28/2013,578,1,0,0,0,4895.44
434805,435,6,8/17/2014,0,0,0,0,0,0
623256,294,0,7/15/2013,976,1,1,0,1,8925.32
607281,799,3,2/19/2015,823,1,1,0,0,8895.55
692253,381,1,7/16/2013,1107,1,1,0,1,10633.53
289570,1030,2,7/31/2013,438,1,1,0,1,5658.89
617919,79,2,12/10/2014,488,1,0,0,0,4771.51
75995,132,1,8/6/2013,394,1,0,0,1,3991.88
543107,106,0,3/24/2014,840,1,0,0,0,8081.33
553536,146,6,4/26/2015,0,0,0,0,0,0
298456,635,6,10/19/2014,0,0,0,0,0,0
304342,929,0,7/27/2015,738,1,1,0,1,7765.65
487539,820,5,6/27/2015,1045,1,0,0,0,11949.65
513855,818,0,6/15/2015,1022,1,1,0,0,11436.81
33627,596,2,1/30/2013,527,1,0,0,0,3687.87
180303,80,2,10/8/2014,510,1,1,0,0,6360.33
495303,569,4,7/18/2014,694,1,1,0,1,4779.5
153736,920,6,8/4/2013,0,0,0,0,0,0
53995,1026,4,5/15/2015,1485,1,0,0,0,11279.9
140625,997,3,7/23/2015,393,1,0,0,0,3889.88
393634,834,3,3/19/2015,697,1,1,0,0,6492.173333333332
178621,1021,1,6/11/2013,1027,1,0,0,0,7999.72
218363,926,3,2/5/2015,565,1,1,0,0,7287.99
611957,954,5,6/28/2014,905,1,0,0,0,6770.23
639989,688,4,3/21/2014,414,1,1,0,0,4053.55
575874,745,4,10/10/2014,767,1,1,0,0,8340.49
229883,423,2,12/10/2014,1571,1,0,0,0,10902.22
277208,948,2,3/5/2014,1632,1,1,0,0,6810.71
136691,1054,6,2/17/2013,0,0,0,0,0,0
313044,387,2,7/17/2013,1246,1,1,0,0,10743.51
130816,441,3,10/31/2013,881,1,0,0,1,7953
461724,89,0,6/16/2014,693,1,1,0,1,8723.88
163029,1115,1,10/15/2013,303,1,0,0,1,3983.45
700153,1002,6,12/7/2014,0,0,0,0,0,0
311807,714,6,1/13/2013,0,0,0,0,0,0
295637,48,3,5/7/2015,442,1,1,0,0,3967.36
675000,71,5,2/1/2014,574,1,0,0,0,6254.804166666668
555664,874,5,6/29/2013,512,1,0,0,0,5067.32
373401,172,3,4/18/2013,789,1,0,0,0,5967.37
120029,323,0,1/6/2014,769,1,1,0,1,9055.656666666666
247684,456,3,7/17/2014,938,1,1,0,1,7674.83
265202,719,0,2/18/2013,480,1,1,0,0,6470.26
310334,319,3,1/15/2015,764,1,1,0,0,7482.17
86486,146,1,4/22/2014,684,1,0,0,1,6770.39
78826,1096,0,5/13/2013,715,1,1,0,0,6703.07
684353,553,5,9/27/2014,862,1,0,0,0,8573.893333333333
184977,995,0,3/2/2015,1019,1,1,0,0,12142.29
709759,900,5,4/13/2013,432,1,0,0,0,4678.45
162930,473,5,9/13/2014,300,1,0,0,0,2090.5054999999998
404842,908,0,6/10/2013,346,1,0,0,0,3552.87
72673,865,6,5/18/2014,0,0,0,0,0,0
432807,68,0,9/23/2013,1030,1,1,0,0,8148.73
570203,79,0,1/28/2013,518,1,0,0,0,4519.12
28447,1056,0,11/11/2013,298,1,0,0,0,2971.74
664395,283,0,1/28/2013,632,1,0,0,0,5533.75
307893,1015,5,11/8/2014,435,1,0,0,0,4886.111
389672,310,5,9/28/2013,577,1,0,0,0,5345.755
285374,759,3,6/6/2013,846,1,1,0,0,8627.28
128935,1020,4,11/28/2014,1253,1,1,0,0,10542.49
215106,356,0,4/6/2015,0,0,0,1,1,0
149891,545,1,11/4/2014,1187,1,1,0,0,12964.03
61330,346,1,6/3/2014,692,1,1,0,0,8374.73
608100,858,0,7/29/2013,527,1,1,0,0,6489.11
44302,588,3,6/18/2015,662,1,1,0,0,6679.03
182536,465,2,7/10/2013,515,1,0,0,1,5556.24
216542,187,1,6/16/2015,916,1,1,0,0,8422.43
553986,219,2,8/13/2014,367,1,0,0,1,2767.01
181770,865,6,5/31/2015,0,0,0,0,0,0
386262,694,4,5/2/2014,971,1,1,0,0,9493.37
336002,1094,2,5/13/2015,423,1,0,0,0,4196.81
76792,736,0,2/11/2013,483,1,0,0,1,4280.13
496507,220,0,4/1/2013,0,0,0,1,1,0
492294,413,5,7/11/2015,586,1,0,0,0,4830.61
123000,300,5,11/22/2014,923,1,0,0,0,6885.89
112761,1068,5,11/8/2014,402,1,0,0,0,4758.05
97215,358,2,7/22/2015,881,1,0,0,1,7192.56
4851,551,5,10/12/2013,707,1,0,0,0,4721.1
348191,793,1,4/7/2015,445,1,0,0,1,4132.05
164845,1108,0,1/6/2014,1038,1,1,0,0,11947.940833333332
519677,304,3,12/12/2013,1123,1,0,0,0,8253.62
132457,737,4,2/8/2013,930,1,1,0,0,6229.18
532649,852,3,9/4/2014,613,1,1,0,1,5410.53
15861,362,2,12/10/2014,1171,1,0,0,0,8880.04
560183,849,6,12/22/2013,0,0,0,0,0,0
562746,428,5,6/13/2015,495,1,0,0,0,5231.18
166093,510,3,2/6/2014,930,1,1,0,0,9052.46
495142,862,0,11/11/2013,1204,1,0,0,0,8303.47
117159,106,3,7/11/2013,0,0,0,0,1,0
705344,555,5,3/29/2014,431,1,0,0,0,4400.65
261445,945,5,1/4/2014,342,1,0,0,0,2951.65
178882,410,5,1/12/2013,756,1,0,0,0,5631.39
527001,327,3,1/23/2014,823,1,1,0,0,7129.6
180184,1025,4,11/8/2013,854,1,1,0,0,6907.95
472773,270,6,9/7/2014,0,0,0,0,0,0
155335,880,4,6/6/2014,930,1,1,0,0,9352.9
168516,96,3,4/24/2014,511,1,0,0,1,4532.46
493611,920,0,3/4/2013,625,1,1,0,0,6495.64
292400,825,0,8/19/2013,400,1,0,0,1,3316.18
651261,476,0,10/7/2013,1048,1,1,0,0,9737.33
654813,391,6,7/7/2013,0,0,0,0,0,0
385340,337,3,8/8/2013,314,1,0,0,1,3843.56
526594,185,2,6/18/2014,520,1,1,0,0,6992.03
372918,574,3,7/10/2014,576,1,0,0,0,7266.89
451998,910,0,7/8/2013,515,1,0,0,0,4584.98
163993,76,1,7/7/2015,872,1,0,0,0,7533.99
363698,934,3,7/25/2013,572,1,0,0,1,5509.98
61377,388,4,6/20/2014,1376,1,1,0,0,12973.36
543296,245,5,3/15/2014,965,1,0,0,0,8477.17
64765,1068,1,5/20/2014,313,1,1,0,0,4691.96
545184,265,3,9/19/2013,452,1,0,0,0,3896.34
147639,384,6,3/29/2015,0,0,0,0,0,0
115221,681,0,4/6/2015,0,0,0,1,1,0
596161,801,6,7/6/2014,0,0,0,0,0,0
710304,104,6,3/22/2015,0,0,0,0,0,0
11649,429,0,4/21/2014,0,0,0,1,1,0
227544,821,5,10/12/2013,619,1,0,0,0,4948.38
374459,574,6,3/22/2015,0,0,0,0,0,0
494331,311,1,8/6/2013,586,1,0,0,1,5348.275
679756,380,5,2/7/2015,1215,1,0,0,0,13386.77
